date,L,rho_bar,absorption_ratio,index_vol
2022-08-26,36.32019115890084,62.60454002389486,86.14097968936679,87.93309438470729
2022-09-02,54.77326968973747,61.45584725536993,87.11217183770883,86.63484486873509
2022-09-09,54.82717520858165,59.594755661501786,87.12753277711562,86.17401668653159
2022-09-16,46.54761904761905,53.80952380952381,84.16666666666667,84.64285714285714
2022-09-23,39.00118906064209,52.91319857312723,78.95362663495838,81.56956004756243
2022-09-30,39.073634204275535,52.96912114014252,78.97862232779097,81.59144893111639
2022-10-07,70.69988137603796,62.27758007117438,79.95255041518386,82.3250296559905
2022-10-14,74.88151658767772,71.6824644549763,84.00473933649289,85.18957345971565
2022-10-21,74.91124260355029,79.5266272189349,86.50887573964498,86.8639053254438
2022-10-28,60.87470449172577,83.68794326241135,86.64302600472813,86.99763593380615
2022-11-04,57.85123966942148,84.88783943329398,86.06847697756788,87.95749704840614
2022-11-11,57.90094339622641,86.91037735849056,86.08490566037736,88.3254716981132
2022-11-18,57.95053003533569,89.16372202591283,87.63250883392226,89.39929328621908
2022-11-25,58.82352941176471,89.64705882352942,88.23529411764706,90.3529411764706
2022-12-02,62.51468860164512,90.48178613396006,88.2491186839013,90.36427732079906
2022-12-09,65.84507042253522,90.3755868544601,87.20657276995306,90.02347417840375
2022-12-16,67.87807737397421,89.80070339976554,86.1664712778429,88.74560375146542
2022-12-23,68.14988290398126,89.81264637002342,84.5433255269321,88.40749414519907
2022-12-30,70.05847953216374,88.65497076023392,83.04093567251462,88.0701754385965
2023-01-06,70.09345794392523,87.26635514018692,81.6588785046729,87.26635514018692
2023-01-13,76.07934655775964,85.76429404900817,79.92998833138857,85.76429404900817
2023-01-20,79.13752913752914,84.03263403263404,78.78787878787878,84.38228438228438
2023-01-27,79.16181606519208,83.58556461001164,77.76484284051223,82.30500582072176
2023-02-03,74.4186046511628,82.32558139534883,76.04651162790698,80.81395348837209
2023-02-10,75.1451800232288,82.34610917537746,75.60975609756098,78.86178861788618
2023-02-17,67.28538283062645,70.30162412993039,67.05336426914154,73.08584686774941
2023-02-24,64.42641946697567,62.45654692931634,53.650057937427576,68.2502896871379
2023-03-03,73.0324074074074,60.18518518518518,52.083333333333336,67.70833333333334
2023-03-10,70.63583815028902,53.98843930635838,49.2485549132948,67.16763005780348
2023-03-17,74.82678983833718,50.34642032332564,49.30715935334873,64.66512702078522
2023-03-24,77.04728950403691,44.636678200692046,50.403690888119954,64.47520184544406
2023-03-31,78.91705069124424,42.28110599078341,54.60829493087558,64.51612903225806
2023-04-06,78.94131185270426,41.19677790563866,54.890678941311855,64.21173762945915
2023-04-14,70.6896551724138,36.7816091954023,54.94252873563218,62.29885057471264
2023-04-21,56.946039035591276,31.572904707233068,52.46842709529277,60.27554535017221
2023-04-28,50.11467889908256,29.931192660550458,51.26146788990825,58.256880733944946
2023-05-05,55.670103092783506,30.011454753722795,47.766323024054984,56.3573883161512
2023-05-12,62.12814645308925,30.892448512585812,43.1350114416476,56.17848970251716
2023-05-19,55.65714285714286,33.6,41.94285714285714,55.31428571428572
2023-05-26,63.81278538812786,33.67579908675799,40.41095890410959,53.538812785388124
2023-06-02,72.51995438996579,33.52337514253136,41.73318129988598,53.24971493728621
2023-06-09,65.26195899772209,31.435079726651484,41.7995444191344,52.61958997722096
2023-06-16,74.28896473265074,29.465301478953354,34.35722411831627,48.919226393629124
2023-06-23,77.5,26.931818181818183,21.704545454545453,40.340909090909086
2023-06-30,80.59023836549376,25.312145289443816,15.891032917139613,34.73325766174801
2023-07-07,87.98185941043084,25.396825396825395,14.965986394557824,34.01360544217687
2023-07-14,89.58097395243489,26.047565118912797,13.929784824462061,33.975084937712346
2023-07-21,90.38461538461539,25.678733031674206,13.122171945701359,32.23981900452489
2023-07-28,88.58757062146893,24.40677966101695,12.429378531073446,30.96045197740113
2023-08-04,83.18284424379232,20.654627539503387,10.835214446952596,24.604966139954854
2023-08-11,77.90304396843291,16.910935738444195,10.4847801578354,20.744081172491544
2023-08-18,77.92792792792793,16.103603603603602,10.247747747747747,20.495495495495494
2023-08-25,81.43982002249719,16.197975253093365,10.236220472440944,20.58492688413948
2023-09-01,88.42696629213484,15.842696629213481,9.550561797752808,20.674157303370784
2023-09-08,90.01122334455668,16.161616161616163,9.20314253647587,20.65095398428732
2023-09-15,90.02242152466367,16.255605381165918,8.408071748878925,21.18834080717489
2023-09-22,90.03359462486003,16.349384098544235,8.51063829787234,21.27659574468085
2023-09-29,88.03131991051454,17.89709172259508,9.060402684563758,22.930648769574944
2023-10-06,86.59217877094973,17.6536312849162,9.944134078212292,24.581005586592177
2023-10-13,87.05357142857143,21.651785714285715,10.15625,27.34375
2023-10-20,84.94983277591973,21.73913043478261,11.036789297658862,28.762541806020064
2023-10-27,74.49888641425389,23.608017817371937,13.028953229398663,32.071269487750556
2023-11-03,47.94215795328142,27.363737486095662,15.239154616240267,37.263626251390434
2023-11-10,48.0,31.333333333333336,19.77777777777778,42.888888888888886
2023-11-17,68.81243063263041,35.294117647058826,21.975582685904552,47.502774694783575
2023-11-24,75.60975609756098,37.58314855875832,25.72062084257206,47.5609756097561
2023-12-01,76.74418604651163,40.310077519379846,30.78626799557032,46.733111849390916
2023-12-08,83.96017699115043,41.5929203539823,33.849557522123895,44.13716814159292
2023-12-15,89.50276243093923,40.88397790055249,36.68508287292818,43.86740331491713
2023-12-22,92.27373068432672,41.72185430463576,39.18322295805739,41.280353200883
2023-12-29,92.50275633958104,43.32965821389195,42.11686879823594,38.47850055126791
2024-01-05,92.51101321585902,45.15418502202643,44.16299559471366,36.784140969163
2024-01-12,86.57865786578658,45.654565456545654,48.624862486248624,34.98349834983499
2024-01-19,78.35164835164835,45.714285714285715,49.78021978021978,33.956043956043956
2024-01-26,78.37541163556531,44.6761800219539,49.83534577387486,31.503841931942922
2024-02-02,86.51315789473685,43.42105263157895,44.18859649122807,24.013157894736842
2024-02-09,93.2092004381161,39.10186199342826,35.70646221248631,19.167579408543265
2024-02-16,93.21663019693655,34.68271334792122,28.44638949671772,18.161925601750546
2024-02-23,94.75409836065573,33.005464480874316,26.885245901639344,19.453551912568308
2024-03-01,94.65065502183407,32.20524017467249,25.109170305676855,21.397379912663755
2024-03-08,96.07415485278081,31.624863685932386,21.701199563794983,24.318429661941114
2024-03-15,96.07843137254902,29.847494553376908,17.21132897603486,27.124183006535947
2024-03-22,93.14472252448314,26.332970620239394,13.710554951033732,27.20348204570185
2024-03-28,85.43478260869564,22.065217391304348,10.217391304347826,26.956521739130434
2024-04-05,80.89033659066233,20.629750271444085,8.794788273615636,24.864277958740498
2024-04-12,78.95878524945769,20.715835140997832,8.568329718004339,24.945770065075923
2024-04-19,73.23943661971832,23.076923076923077,9.209100758396534,29.144095341278444
2024-04-26,65.36796536796537,23.484848484848484,9.199134199134198,32.35930735930736
2024-05-03,65.4054054054054,26.054054054054056,10.162162162162163,33.08108108108108
2024-05-10,63.93088552915766,27.10583153347732,10.259179265658748,33.15334773218142
2024-05-17,57.60517799352751,24.379719525350595,8.845738942826321,32.5782092772384
2024-05-24,49.137931034482754,27.04741379310345,8.620689655172415,30.926724137931032
2024-05-31,41.1194833153929,27.125941872981702,8.719052744886975,28.094725511302478
2024-06-07,50.215053763440864,29.24731182795699,11.935483870967742,26.881720430107524
2024-06-14,52.7389903329753,29.53813104189044,15.467239527389903,25.77873254564984
2024-06-21,73.39055793991416,29.613733905579398,15.557939914163091,23.605150214592275
2024-06-28,86.92390139335477,27.54555198285102,13.290460878885316,22.508038585209004
2024-07-05,87.68736616702355,23.447537473233403,8.029978586723768,22.376873661670235
2024-07-12,88.44919786096257,17.11229946524064,5.88235294117647,20.21390374331551
2024-07-19,87.28632478632478,13.247863247863249,5.982905982905983,16.45299145299145
2024-07-26,86.12593383137673,11.739594450373533,6.08324439701174,16.542155816435432
2024-08-02,84.22174840085287,11.83368869936034,7.142857142857142,17.057569296375267
2024-08-09,82.64110756123536,12.460063897763577,12.034078807241746,25.66560170394036
2024-08-16,71.17021276595744,21.27659574468085,22.4468085106383,44.787234042553195
2024-08-23,71.2008501594049,29.75557917109458,31.243358129649305,54.729011689691816
2024-08-30,35.774946921443735,31.210191082802545,31.422505307855626,55.838641188959656
2024-09-06,24.496288441145282,31.70731707317073,34.994697773064686,56.20360551431601
2024-09-13,24.576271186440678,34.11016949152542,38.347457627118644,58.05084745762712
2024-09-20,60.317460317460316,38.835978835978835,43.80952380952381,61.58730158730159
2024-09-27,78.1183932346723,39.112050739957716,43.86892177589852,62.7906976744186
2024-10-04,78.14149947201689,39.17634635691658,45.82893347412883,63.674762407602955
2024-10-11,76.79324894514767,37.869198312236286,46.41350210970464,63.71308016877637
2024-10-18,69.33614330874605,37.5131717597471,46.4699683877766,63.013698630136986
2024-10-25,69.36842105263158,37.57894736842105,46.526315789473685,60.631578947368425
2024-11-01,82.96529968454259,37.64458464773922,40.58885383806519,56.256572029442694
2024-11-08,87.28991596638656,24.789915966386555,25.840336134453786,49.68487394957983
2024-11-15,87.30325288562435,11.12277019937041,16.894018887722982,42.392444910807974
2024-11-22,86.79245283018868,9.643605870020965,14.9895178197065,41.719077568134175
2024-11-29,86.80628272251309,9.528795811518325,15.078534031413612,41.78010471204188
2024-12-06,91.73640167364016,7.217573221757322,11.506276150627615,37.238493723849366
2024-12-13,93.20794148380355,4.702194357366771,8.77742946708464,26.750261233019856
2024-12-20,93.21503131524008,4.801670146137787,8.872651356993737,26.826722338204593
2024-12-27,92.38790406673618,7.716371220020855,10.740354535974973,31.386861313868614
2025-01-03,91.875,12.1875,15.625,41.354166666666664
2025-01-10,91.77939646201872,13.111342351716962,17.377731529656607,43.28824141519251
2025-01-17,91.78794178794179,13.513513513513514,17.463617463617464,45.53014553014553
2025-01-24,92.1079958463136,14.434060228452752,18.06853582554517,49.63655244029076
2025-01-31,95.0207468879668,14.315352697095435,19.70954356846473,50.62240663900415
2025-02-07,98.54922279792746,15.544041450777202,19.48186528497409,50.673575129533674
2025-02-14,97.30848861283644,16.459627329192546,16.149068322981368,47.51552795031056
2025-02-21,97.62150982419855,17.78697001034126,12.5129265770424,44.674250258531536
2025-02-28,96.28099173553719,19.421487603305785,12.5,44.731404958677686
2025-03-07,91.84726522187823,23.01341589267286,13.828689370485037,49.32920536635707
2025-03-14,83.50515463917526,27.11340206185567,15.670103092783505,55.36082474226804
2025-03-21,63.23377960865088,28.11534500514933,16.4778578784758,59.835221421215245
2025-03-28,56.17283950617284,28.80658436213992,18.621399176954732,63.27160493827161
2025-04-04,56.217882836587876,31.757451181911613,22.404933196300103,65.6731757451182
2025-04-11,51.02669404517454,46.71457905544148,41.37577002053388,75.35934291581108
2025-04-17,49.84615384615385,77.74358974358975,83.58974358974359,91.6923076923077
2025-04-25,40.16393442622951,89.65163934426229,91.59836065573771,94.26229508196722
2025-05-02,49.94882292732856,91.19754350051177,92.01637666325486,94.47287615148413
2025-05-09,51.32924335378323,91.71779141104295,92.84253578732107,94.58077709611452
2025-05-16,35.75076608784474,91.72625127681307,93.25842696629213,94.68845760980592
2025-05-23,43.57142857142857,90.3061224489796,93.6734693877551,94.6938775510204
2025-05-30,35.77981651376147,90.11213047910296,94.39347604485219,94.69928644240571
2025-06-06,33.19755600814664,90.12219959266803,95.31568228105907,94.70468431771894
2025-06-13,34.89318413021363,90.1322482197355,95.52390640895219,94.20142421159716
2025-06-20,29.065040650406505,90.14227642276423,95.52845528455285,93.90243902439023
2025-06-27,29.13705583756345,89.23857868020305,95.53299492385787,93.70558375634518
2025-07-03,29.20892494929006,89.14807302231237,95.131845841785,93.4077079107505
2025-07-11,32.52279635258359,83.89057750759878,92.40121580547113,92.50253292806484
2025-07-18,54.75708502024291,47.77327935222672,69.53441295546558,80.97165991902834
2025-07-25,72.59858442871587,15.975733063700709,30.434782608695656,52.679474216380186
2025-08-01,79.0909090909091,12.626262626262626,24.141414141414142,39.494949494949495
2025-08-08,74.97477295660948,11.70534813319879,20.98890010090817,35.418768920282545
2025-08-15,81.25,11.693548387096774,10.987903225806452,28.830645161290324
2025-08-22,87.00906344410876,11.278952668680766,6.646525679758309,21.6515609264854
2025-08-29,86.92152917505031,9.6579476861167,6.036217303822937,17.303822937625753
2025-09-05,87.73869346733669,8.241206030150753,4.924623115577889,15.27638190954774
2025-09-12,90.56224899598394,7.83132530120482,3.7148594377510036,14.558232931726907
2025-09-19,89.16750250752257,7.422266800401204,3.3099297893681046,11.9358074222668
2025-09-26,87.5751503006012,7.515030060120241,3.306613226452906,11.022044088176353
2025-10-03,87.58758758758759,7.107107107107106,3.1031031031031033,10.51051051051051
2025-10-10,83.7,7.199999999999999,3.2,10.6
2025-10-17,83.71628371628371,9.79020979020979,3.5964035964035967,14.885114885114886
2025-10-24,86.32734530938124,10.578842315369261,3.8922155688622757,22.055888223552895
2025-10-31,91.72482552342971,10.667996011964108,4.187437686939183,22.43270189431705
2025-11-07,92.13147410358566,10.358565737051793,4.282868525896414,23.904382470119522
2025-11-14,91.64179104477613,10.44776119402985,4.477611940298507,25.870646766169152
2025-11-21,85.18886679920477,10.73558648111332,4.970178926441352,29.32405566600398
2025-11-28,80.83416087388282,11.817279046673287,6.05759682224429,36.24627606752731
2025-12-05,80.85317460317461,12.599206349206348,8.035714285714286,39.682539682539684
2025-12-12,88.50346878097126,14.073339940535185,9.31615460852329,40.93161546085233
2025-12-19,93.16831683168317,14.85148514851485,10.792079207920793,42.07920792079208
2025-12-26,94.65875370919882,16.12265084075173,12.067260138476756,44.21364985163205
2026-01-02,93.08300395256917,16.897233201581027,13.73517786561265,45.45454545454545
2026-01-09,94.07699901283317,16.48568608094768,13.820335636722605,45.50839091806515
2026-01-16,97.534516765286,14.003944773175542,9.960552268244575,37.96844181459566
2026-01-23,96.1576354679803,12.31527093596059,7.586206896551724,31.724137931034484
2026-01-30,96.16141732283464,11.811023622047244,7.283464566929133,30.708661417322837
2026-02-06,89.67551622418878,12.094395280235988,7.1779744346116034,32.35004916420846
2026-02-13,89.58742632612967,12.180746561886052,7.170923379174853,32.5147347740668
2026-02-20,91.26594700686948,11.285574092247302,5.986261040235525,31.894013738959764
2026-02-27,91.27450980392156,8.431372549019608,4.313725490196078,28.52941176470588
2026-03-06,87.46327130264446,6.072477962781587,3.525954946131244,26.93437806072478
2026-03-13,89.13894324853229,6.164383561643835,3.6203522504892365,27.00587084148728
2026-03-20,91.49560117302052,6.256109481915933,3.714565004887586,31.47605083088954
2026-03-27,94.43359375,8.7890625,4.4921875,34.1796875
2026-04-02,94.4390243902439,10.536585365853659,6.439024390243903,42.63414634146341
2026-04-10,88.59649122807018,11.208576998050681,8.47953216374269,51.94931773879142
2026-04-17,79.55209347614411,11.295034079844205,11.002921129503408,57.54625121713729
2026-04-24,79.57198443579766,10.700389105058365,13.715953307392997,59.143968871595334
2026-05-01,89.69873663751214,11.9533527696793,14.577259475218659,60.25267249757046
2026-05-08,89.70873786407768,10.58252427184466,18.155339805825243,59.02912621359223
2026-05-15,90.20368574199806,10.863239573229874,22.21144519883608,58.38991270611057
2026-05-22,75.87209302325581,12.209302325581394,23.352713178294575,57.65503875968992
2026-05-29,75.89545014520813,12.294288480154888,24.007744433688284,57.30880929332043
2026-06-05,78.33655705996132,11.218568665377177,25.241779497098648,57.350096711798834
2026-06-12,76.03864734299518,10.241545893719808,25.41062801932367,57.58454106280193
2026-06-18,80.11583011583011,6.853281853281853,25.482625482625483,58.59073359073359
2026-06-26,81.77434908389586,4.532304725168756,22.950819672131146,58.630665380906464
2026-07-02,84.8747591522158,1.8304431599229287,14.932562620423893,55.97302504816955
2026-07-10,90.76034648700674,1.4436958614051971,11.068334937439845,52.55052935514918
2026-07-17,97.78846153846153,0.9615384615384616,11.153846153846155,49.90384615384615
2026-07-24,99.32756964457252,0.7684918347742555,11.239193083573488,48.51104707012488
2026-07-31,99.32821497120922,0.6717850287907869,10.460652591170826,48.56046065259117
2026-08-07,99.13710450623202,0.5752636625119847,10.546500479386385,50.81495685522531
